õlen nüd nätälä ehk (.) *pikkali õld ehk;2
tuleb ärä;2
järje peale;2
maha `raijud;2
maha ei võind visatta;2
aas sõedu `sisse;2
aseme lina;2
`kurnas is'i seält `väl'la;2
kuuwe+gümne+viije `aastane;2
tien ülesse;2
üless `tõusis;2
karva päält;2
rapputta `lahti;2
pani `sönna `peale;2
nõu siss;2
nääb `ikka ilusam `väl'la;2
`tehti suur=uks `lahti;2
`puistasime siss `väl'la;2
*tappas maha;2
`vöttand käde;2
`rikkus ää;2
pane `riidesse;2
vidäs'i takkan;2
`õhtalle läksid;2
läbi söidedakse;2
jäi üle;2
n'äppo vahel;2
edasi läheb;2
seesab mull `mieles;2
*välja *rändand;2
`võtsime siis seda `mehkli+bäd `vastu;2
`väl'jä kruap;2
*saadi *sellest jägu;2
ära `lõhkund;2
`pan'tti lippud ülesse;2
minge `müöda;2
tappaq=soe `maaha;2
kahe+deis+küme *aastane;2
*andas järele;2
`tehti karttul kapsas maha;2
poole sügävemp;2
`laskid püust `lahti;2
kahe ko- kolme+`gümne `aasta vahel;2
oot=oot;2
vanal aeal;2
kahe+*gümme+kahe *aastane;2
`kat'ki läks;2
pügi äräq;2
üle `laska;2
sull=onn *mammi *mieles;2
jäi ka `ikke alles;2
`las'sid selle risu-däije ri- ri- resuvaari+däije `viina maha;2
maha ol'li jäänd;2
ta=l'li siss (...) mehele `lännü;2
`kinni=`püüdmas;2
kass=onn sull *pruutti kaa vahittud;2
saat=sa narrast `lahti;2
tä=i tia;2
ukse taga;2
silma `sisse;2
tegi öhö ja sama `väl'la;2
`mahti sain;2
`tehtud ned paelad `val'mis;2
`meeli tulettan;2
raijud ta `kervega maha;2
temaga tük'kis;2
täis aada;2
tähäle pand;2
maha `võettud;2
*vaattab *meile *otsa;2
`väl'ja tuli;2
`peksime `rehte;2
käind `jüsku pall `ringi;2
saed aru;2
liha+`võtte+pühade `aega;2
`vötsime siss `kinni;2
tuleb sii (.) `vemba `väl'la;2
`saadi `siimed `kätte;2
`kukkusin kää `kat'ki;2
selle=päl;2
plekk+karbi sies;2
ol'id pesud lios;2
saevad `müöda;2
`viebruari+kuu=`otsa;2
meeles eij=ole;2
`luude pealt;2
lööd `siija `sisse;2
üles tulõmisõst;2
tegid maha;2
aanud taga;2
`pandi pun´n `pääle;2
läbi `minna;2
selle ma võttan omale ära;2
`akkavad `piale;2
`väl'la ei tahtnd `minna;2
`pandi kaa üles;2
maha teha;2
*leikkasime (...) naha ja *rasva piald ära;2
*ammastega ei ole *külge käind;2
ei tuln ia `väl'la;2
riisi=sõnad;2
ess saa `äste läbi;2
said `kätte;2
sai *peksa;2
`tehti `valmis;2
`pilve vahelt `tul'li `väl'la;2
ei suand `alguss aru;2
`lööme `kokku;2
tuhande rublalene;2
maha sel'last no ku maa `võt'si;2
maa=ses;2
too aru;2
üks+teise `vöittu;2
`lõppude lõppuks;2
läks veel `mööda;2
sidusid jälle jalad `kinni;2
tuleb sis `mielde;2
kahe *mietrine;2
peenedus ja jämeduse löngad;2
murra `siija `ümber;2
`pandud (.) lina `piale;2
tulettaga viel *mielde;2
nende järel;2
*päästasime *lahti;2
`vällä võtt;2
sada kolm+gümend;2
`võetti `juhtelt maha;2
`tuud'i piu `väl'la;2
`peale p- `pandud;2
maha `jäättud;2
`paistsid e Näägu talusse `väl'ja;2
miis olli perit;2
läks=kui varinal `ikki edassi;2
`kitsa ee `ette;2
`vaottuse `alla;2
`sisse tul'id;2
saeme `lahti;2
*kepsu *lüöma;2
aeva Anne=päle süü;2
`vasta ei `võettud;2
peseme `puhtaks;2
`enne=lõõnat;2
korra=päl;2
`kierasd saha `ring;2
`lahti `vööttakse;2
`pandi siis `pima `pääle;2
puhus kõik selle puru siis `väl'la;2
läbi keedettud;2
`vällä `väettud;2
mamma `juure;2
käis see kangas läbi;2
`tüiksevä sullõ manu;2
saeme kaheksi naa `akkama;2
`lõkke peal;2
istutti üläl;2
`pandud=e kass agu ehk nisukkest=e `peale;2
läheb `lahti;2
`las'ti vana karu maha;2
maha laseb;2
aea änam obust `kraavist `välja;2
kõege suurem;2
`kokku na keeru=moodi `kokku `pandud;2
*lükkas *kõrvale;2
tuli `jälle `piale;2
pes'in `puhtaks;2
`sisse leigedut;2
aa=`peale;2
ei *mi^ngegi sugust;2
`pan'di naestele ka `sel'ga;2
`pandi `soola `pääle;2
`alla tuule;2
*leidnud üle;2
maha kül'isid;2
`ütlesid ise enese `lahti;2
*leppima *välja;2
saivad `kätte;2
ära vöttad;2
vötta koor peelt maha;2
`võetti maha;2
`ukka ei ole läind;2
aeavad `juttu;2
minu pool;2
kige iis;2
*ruokkisivad maha;2
`lõhkesin `väl'la;2
*kümme *aastasest;2
Sõeru `poole;2
nigu *poole ullu ol'l'iva;2
räägi `peale;2
aeas önne louwast läbi;2
eina+m=pial;2
lüü obesed `ette;2
panavad jälle siit minemä `kaugele;2
lähe `korda;2
`pandi pet'ti piima `sisse;2
`vastu pole mit=tulnd;2
kaheksa (...) *vakka+mased;2
jäänd `ette;2
panette sialt omale `ümmere;2
tema iest ära lähä;2
`tõmmas selle põlle `kokku;2
aea rehi (.) rehe `ahted `sisse;2
`kisti säält lönnad `välja;2
uhub teda sihest `väl'ja;2
`kokku `tas'sime;2
paned läbi;2
`teises `otsas;2
läks seält piält menemä;2
`kargab pialt maha;2
sai `kül'ge;2
tõmmat'ti nii+sugust kimbud `kin'ni;2
mees ära poos;2
pingi `piale;2
`müisin ära;2
nende `ulkka;2
`seottakse pundar `kokku;2
ooh=aeg;2
laijali laodattud;2
`terve Torgu valla;2
kõege alvemad;2
*kuulut' kyik'=sii ajo `ette;2
kae=sa nüüt `perrä;2
kodara siest;2
*leikkame (.) liha *väl'ja;2
tõmmatti nende paelttega `kin'ni;2
mine=saa (.) jala päält Vil'länttiss;2
tõi obuse tagasi;2
kahe *peale;2
`ringi jooseb;2
läks nattuse üle;2
`tõmbab `lahti;2
jätta piima+pudel maha;2
nõu sees;2
`lahti `vötma;2
*laskis viis+kümend *paukku *õhta *väl'ja;2
jõrmu täüs;2
`pan'tti (...) nid mas'inad üless;2
`vöötti `välja;2
paeguttud `ümber;2
*annan *ette;2
saeme mehele;2
tõmmat'ti `kin'ni;2
vöttab siit `pulkkadest `kinni;2
ma=i käind;2
`ringi ei käi;2
karanud sialt sohva=pält üless;2
kana peal;2
üles `vötsi;2
`järge `andma;2
on piast ära läind;2
kinni võettud;2
`pandud `peale;2
`tallab jalaga `kinni;2
pressittakse nii=pal'ju jälle üles;2
`ilma aeatta;2
ei ole läind *puegade = *juurest ära;2
minu=täädu;2
`vargaga ka ma sai ilustõ läbi;2
`jooskes `välja;2
õlen läpi (.) *saattand;2
maha jäi;2
olimma `ankrus;2
`võtsid ned maha=ja;2
tanud õlivad *nisk( e )sed *suured (.) *pitsist *tehtud;2
kogu `keerttud;2
`väl'la aeada;2
kaige *suuremb;2
võt't küll õrne- õnge ärä;2
aeas `ärgegä vao `lahti;2
andis `järga;2
lätsive `kiili `juuskma;2
läks kaduma;2
elu kõrval;2
karttolt võt'tik;2
sai ikke (.) popso `pihta;2
käis läbi;2
`anttud sial (...) oma kaks+kümmend+viis `kätte;2
aea `löhki;2
`laskes `sisse;2
läks kattusest `välja;2
`pääle `käija;2
maha tõmmattud;2
jumal `issa;2
tün'n'i =viis'i poolõ=viis'i;2
ülesse künd;2
kõnele ära;2
aedi siiss ülese;2
`välja annab;2
`raijusin maha;2
`vasta võttab;2
vädas kokku;2
*müüsima maha;2
ren'di=`peale;2
viis kuus+teist;2
`viidi tall sitt suust `välja;2
tõi liost `väl'la;2
`võt'sid piu `kätte;2
kogu `pandud;2
`valkku `lööma;2
uppa=pit't'i;2
mull o alade *mieless;2
tehakse `jälle see virre `valmis;2
`meele tul'i;2
tegi ära;2
`peale `jõulut;2
selle korra `vasta;2
`laskas see paistettuse maha;2
`piltti väelale laijale;2
`jalga `pandud;2
arittasse nüd (.) `luhtasi üless;2
läks `lahti;2
`lasti maha;2
`öötti kolm `korda maha;2
külle=pele;2
tuust sai abi;2
`pääle tölema;2
pial ik=`käija;2
kriipsu järel;2
türgi uad;2
jäid siija maha;2
`pan'di `seije `alla;2
üle=õla;2
tule=pealt;2
`müöda ei läind;2
kadusitte ära;2
akkasiv joba siin valitsuse puult mehe pääle `käümä;2
kinni (.) sõl'mittud;2
`mustlanõ siss tulnuq=ja `petnü=et;2
`väila suab;2
*sorme *pikkune;2
pärast `pulmi;2
`luukisi `kin'ni paneme=ja;2
`akkas latvast `kinni;2
kui suur;2
`võttis `viina;2
`löödi maha;2
üless `ütlemene;2
`mööda läind;2
leigi põlemaee;2
laps sai kolme nädaliseks;2
`väl'jas `käidud;2
viskama ärä;2
`tõmma `jälle lõng läbi;2
lätsit kalele;2
`pandud `sisse;2
jättab `kinni;2
avva=päle;2
mehe `vastus;2
panid vögu `ette;2
`külgis oo;2
edesi astud;2
pannud `sinna maha;2
`Väiksel Tammõl;2
`päävade `peale;2
teine teisel;2
*polvest *polve;2
vöttab `kätte;2
ega mia kaa=ei pea (.) sedä `viisi;2
jäi;2
pani `ikke `jalga;2
`püürasid õtsa `ümber;2
võtta üles;2
`võt'sime kood'id `kätte;2
`mõisnikkude kää;2
tallakke vil'i `alla;2
`juure `tulla;2
läks sääl maha;2
tee `väl'jagid;2
maha müvväq;2
sai aavatta;2
`pan'nide peal;2
kirikku `kõrva;2
`peksid läbi;2
ülesse tegema;2
`lahti `saaja;2
vaadan ära;2
leigedi maha;2
läks juu (.) `ekke `rohkem `tarvis;2
`sisse kueuttud;2
*läksivad *juoksu;2
kaevet'ti üks suur neeva `si + ukke `val'mis;2
kodu=ppole;2
`kinni sidund;2
taga aeas;2
ülesse aand;2
`Rakvere pool;2
*akkand *vasta;2
vee `alla;2
söögi jaoks;2
puistattud `lahti;2
eina `aegas;2
`kinni tömmetti;2
akkab `ruttu piha;2
kül'je=peale;2
üles;2
maha lasn;2
lüönd maha;2
`jättis `lahti;2
`parmude `kätte;2
`lendas (.) puruks;2
sõa=`aigne;2
`istusime `otsa;2
katte+`gümne `aasten;2
vast=tulõ kohh vajagiq;2
maha `lasta;2
*välja *saada;2
`rukki sies;2
omalt=puolt;2
kin'ni köüdet;2
läks `puhki;2
*uppus ära;2
`laotti keik jup- `juppisid täis;2
*leikkas *kat'ki;2
`kukkus `sisse;2
järele jäi;2
koha eest;2
`väl'la aeand;2
kaheksa *aastasena;2
eluse jäänd;2
`korjab kõik `karttul'id ärä;2
partte=`peale;2
töstan ära;2
lein'i =eest;2
`aetti `kaela;2
nii nüid läheve `paari;2
tehässe maha;2
üless saad;2
`lõhki tõmmattud;2
selle peal;2
aru `suama;2
saad *akkama;2
tagasi `tooma;2
sai raha=järje peal;2
mehele lähäd;2
läind sealt maha;2
`kot'tide `sisse;2
*vottasivad *pääle;2
`pan'di neid kappukkaid `sinna `ümber;2
tuld üks+kord `jusku `lamma+gari `vasta;2
nigu tuhk ja tolm;2
müis mõne mul'likka maha;2
ee visettud;2
kraanattasime paadi üles;2
lõi ära;2
`sisse kaa veel `pandud;2
*löitte (.) *tekki (.) kovast (.) *naeldega *kinni;2
`kutsund `ikka selle `Iiju mehe sealt `väl'la;2
`võetti selitti `sülle;2
tese taha;2
paluss vabande;2
`võetti `sülle;2
eij=õld;2
läks `välja;2
tuld siija `sisse;2
naha=`piale;2
lät's' lat's' tagas'i arq;2
omm ärä lõhuttu;2
*vuetti ära;2
viisin `kätte;2
tulettage muul `meeli;2
`pandi mõrrad `sesse;2
õlen tüöd teht=ja;2
*kõige pisemb;2
*korjas ärä;2
toppitti `sönna `sisse;2
`pandi niijed ülese;2
noorest piäst;2
ei sõit `piale;2
lõppettab `kanga ära=ja;2
`sisse jääda;2
`sisse läheb;2
`lahti sugema;2
*lassin *lahti;2
jalad (.) `võetti `riidest `lahti;2
`selga koa saan;2
`alla aeama;2
neli puul' vakka+maad;2
soame läbi;2
`kätte suama;2
`vällä `tõsta;2
rummu `peale;2
`väl'la aand;2
ei tuld vil'i `väl'la;2
`võt'sime vil'ja ennem `vasta;2
kahe vahel;2
paranes ära;2
tuleb (.) Must+ve=pult tagasi;2
*ottan *vasta;2
lasen `lahti;2
valu `antsime;2
`pääses revalutsjoon `lahti;2
kolisid siit `vällä;2
põranda `peale;2
*tõmman ära;2
vakka+maa `suurused;2
`tehti `einä;2
`müidi elusalt siit maha;2
jäid `mielde;2
*kasvattas ära;2
`väl'la saad;2
`pandi ned puu+`ämbred `ikka `piale;2
pöigeldad `sisse;2
`ringi `vaattama;2
*kaige *maijamb;2
istuttasime kõik laijali;2
põhja=alt;2
kotti sees;2
juus'k' `kokku;2
käime saanas;2
ühessame *aastane;2
sidusime `kin'ni;2
andis `aega;2
`lahti pästettud;2
*aetti *väl'ja;2
`loulssid need leijerid ning peiju mütsi ning pruudi leijeri e maha;2
`tel'ge peal;2
vahis onn;2
jään vanass venness ilma;2
läks `mööda;2
tegivad ära;2
lõegatti siis seep sealt pialt `väl'la;2
`väl'ja `ilmusid;2
raba=pial;2
sai läbi;2
`vastu `võtma;2
*oppittust pähä;2
ära *vottis;2
ies ning taga olõma;2
tõstas ülesse;2
`piale aada;2
sae `siija ank `sisse;2
*tõusi üles;2
Togu nimeline;2
lõi `rikki;2
`elde aeg;2
`vöttas paksu korra `peele;2
sain `ikke aru;2
puu all;2
pingi=piale;2
`kokku kutsuttud;2
kahelt poolt;2
üle põllu;2
jäi (.) sest põlv*+gonnast järele;2
kõege vanemal aeal;2
as'si peal;2
lähme pappale `appi;2
läksime siss `sönna kohale;2
`korjasid selle kraami teeste inimeste käest mardis `köimisega;2
söölutti veel `ümber;2
jäid nii pikkad otsad jäid järele;2
elu alustaja;2
kige noorem;2
sae nad `katti;2
tuleb pal'ju inimeste `konttisid luid `väl'ja;2
`tahvel kattuss;2
kogu `panna;2
tulavad jäll takkasi;2
`antti tall säl `kätte;2
jahuttedi maha;2
sibab `jalga;2
kellest lugu `peet'ti;2
lõegatti `ekke `katki;2
sain vel mehele;2
kin'ni võtta;2
poja=mann;2
`vaibund obuse sel'jast maha;2
`pandi suur laud ülese;2
söögi+isu pärast;2
rangi küljest;2
panime töömest `sisse;2
pane seije maha;2
eläjäq (.) ülevähh pittä;2
`kätte saadi;2
ilma pia+varjutta;2
teene+deese `peale;2
väänat'ti `väl'la;2
*nelja=*laidased;2
tulõb `puudu;2
`töusti=`ikka omikku vara üless;2
läksid `ikke `jälle edasi;2
kui kon'did siit `väl'lä lõid;2
läks *lahti;2
piima `viimest `kus'kile eij=old ju;2
aas vauud `lahti;2
müda vett;2
kivi=alt;2
tuli `välja;2
`an'dis mu maa tagasi;2
taa=jäoks;2
`väl'la saand;2
tuu ol'l' ka jao=peräst;2
keppi ots;2
`võt'sin suled sel'last ära;2
tennü ärä;2
ära *tõmmatta;2
*nahka panevad;2
läve pääle;2
lase kui *suuskadega määest *alla;2
`väl'ja `võedud;2
`saigi `tervess;2
`väl'la toob;2
väl'la pial;2
läksid `välja;2
`lamma `selgas;2
trei+pingi vahele;2
pani *leikkama;2
`kokku `seottud;2
`vötvad sind `kinni;2
sõnnikku (.) *talgu;2
läheb maha;2
edas lükkattud;2
`väl'la tulema;2
panid `kinni;2
`ollõv=syss `kiäk'k'i `võtnu `mustlasõ latsõ syss hin- (.) `hindäle kasvattaq;2
lahuttasime ära;2
*tulga *välja;2
`pan'di `kinni;2
*kaige *kangem;2
`pan'di vel `pieened sis `piale;2
`võtsime `karduli;2
`pandi töömest `pääle;2
tun'n'is't'ivva uma süü ülest;2
`vankre=es;2
tuleb piä piäle mõnele vaea;2
elab *ekke edasi;2
karttuli `kõrvas;2
`väl'la `võettud;2
`miele tulet;2
pia `kül'ge;2
*langesivad *välja;2
kirikku+öppettija `juure;2
oovi `peale;2
kätte sai;2
`pan'tti (...) linad ülesse;2
kivi+dõrre peal;2
onn korras;2
laiali lööma;2
pannud käest maha;2
pääv `otsa;2
noore+mehe=`põlves;2
paneks putket;2
`kinni pidama;2
*luuret tegema;2
*kaige *viimane;2
ooh aeg;2
`tõmmab `kinni;2
`tul'l'i üle;2
*pohja lähänd;2
tulid `välja;2
maa=päl;2
s'äk's' `sisse tul'l';2
`lanksime Saksa+maal selle esimese ilma+söa `aega `vangi;2
sia sies;2
jao `alla;2
`väl'ja `toomas;2
`pihta (.) `pihta `panna;2
löid kohe punnid `pääle;2
mis=sul sellega viga (.) `kauppa tettä;2
kään'd' läbi;2
teise `ette;2
keige *rohkemb;2
lõppude lõppuss;2
kuvvõ `säitsmekkes'i;2
mina põle külal `käija;2
olid abiks;2
vahele pa- (.) `aeste vahele `pandi;2
`valmis tegemise;2
`süüdi põle;2
`väl'la `viskama;2
istuttasime naad laijali;2
ahju `piale;2
`tõuske ülesse;2
tehakse pöhi `valmis;2
maha istuttud;2
ei (.) mull=õle *mieles;2
tuleb `kätte;2
`jäl'gi `mööda;2
tul'id rahvas `kokko;2
`piide vahele;2
`pääle panna;2
vissatti piske vaip maha;2
vädand jalaga `järge;2
`korda `tehtud;2
`ette=ei=jää;2
tulad `präägu mool `meele;2
ära last;2
vana+mis `ohkab südäme=põhjas;2
nel'lä+dõiskme `aastane;2
ped´i kyigile arru=ja;2
*peksa saand;2
ää süöb;2
paranda peal;2
`pandi tall toit `juure;2
olõ=õss midä `ilma jäijäq;2
un'i eij=anna `uutta `kuube;2
`jätsin selle püi järele;2
tii talle `kant'slile kua üks väikkene jutt ja sal'm maha;2
ehk talt nuurt sugu tulli;2
jähi seda üle;2
taga+õuwe vahel;2
`siutti `kokko;2
koogu `otsas;2
`väl'ja lõigattud;2
pärast lõunat;2
*välja *menna;2
ei `saagi aru;2
vötsin ära;2
`las'ti jälle auk `juurde=ja;2
`laasib selle lehe maha;2
`antsid `sönna `taamale tuld;2
sai mehele;2
tule ära;2
esimist *ilma+sõda;2
iga `aasta=kki laps ja üle `aasta kaks;2
kõigõ parõmp;2
kastet'ti `senna `sisse;2
`tõusime ülesse;2
pistad otsad `siija vahele;2
aab tedred tedred minema;2
`lahti läks;2
*kukkus läbi;2
`pan'di nied `piale;2
`pandi kullad `pääle;2
`Laijas madalas;2
järele `kiitsid;2
tul'lid `kokku;2
läbi tein;2
kaheksa+deist *aastane;2
*Jaappani sõast;2
`lamma+lauda juure;2
maa `võtsi koa oma põllal seäl `karduli;2
peret `eitmä;2
ond vile `joosma;2
aasid `juttu;2
`lasti säält üle;2
`kukkus maha;2
kõpsib `keija;2
`seisis paegal;2
võtta otsast `kinni;2
kige suuremb;2
täis `pandud;2
tulõm'isõ=pääl;2
põhja all;2
Ala *Kaarõ talu;2
kellä kattõssani;2
`pan'tti kivid `piale;2
maha kukkuvad;2
ei tule `miile;2
kiskusimma ärä;2
külas käevad;2
`tõmmas ära;2
`aasta jägu;2
särgi eest;2
väravatte all;2
tõi õma puale juba lau+ba ärä;2
kust=poolt;2
`kümne naelasi;2
vötta labidas `kätte;2
`nõude sees;2
pühä+bes päevä ommukkul;2
`amma+`ratta `sisse;2
tagasi tulad;2
`sisse `panid;2
`pan'tti `koormad `piale;2
õl'i kisa `lahti;2
võit't vel'i naese;2
sei ikke piimä ärä;2
aas neid `loomi `loomi `väl'la;2
said aru;2
`üt'sin üles;2
ahju `jaarde;2
`ette `rääkkind;2
`pan'di `riidesse;2
*läksimme *sinne *juure;2
ülesse tulla;2
`pandi leib `sisse;2
väsittas mu kääd ära;2
ei saa üle;2
`toodi ära;2
tõust ülesse;2
kige viimätse;2
`terve vald;2
vahettasin *välja;2
`vasta tuult;2
läbi käisid;2
ei tullud ligi;2
pühä+`bädene päiv;2
`välja tuli;2
`ütless `pääle;2
*keige *kangemb;2
tulid tagasi;2
panid selle `kambre ukse `kin'ni;2
kai pealt;2
`põldu `mööda;2
kasvattas või kasvattasid sial ülesse;2
`antti `sisse;2
`räästa all;2
lappi alt;2
isi paneb viimäks `lõikkame;2
kolme nellakkeis'i;2
kahju saavad;2
vöttab sured villid `pääle;2
ära ei viind;2
lähäb oma obestest `müüda;2
läits meelest ärä;2
maha `tehtud;2
jummal' `hoitku;2
tul'ist tallatta;2
`pääle `punnima;2
`Rakvere `raippetteks;2
*kaasa *viedud;2
minu=jurest;2
jätt=sis järele;2
läks (.) läheb `sisse;2
vedast ära;2
maea ees;2
`veet'ti `ette;2
aasid `ringi;2
unustas ära;2
`kiskus viel `peoga põesa siest `väl'la;2
pesen ära;2
`tõusi koa ommikku üles;2
müü ära;2
vanad *rahvas;2
läbi `pandud;2
`ütsä *aastane;2
*kätte vel *saatte;2
tunnen ära;2
`veedi vahel `lahti;2
olli tokkige taga aanu;2
läbi käima;2
panime maha;2
`tuud'i tagas'i;2
maha `lasmas;2
tema inimesele `armu ei and;2
*toima ära;2
kolm+gümmend+kolm (.) või kuus;2
mina enämb en *tõhtind;2
maha pan'id;2
eij=ole;2
`vällä `mindi;2
sa saad sedä kül aru et sõss kasvab;2
pistetti siit (.) siit `aukkest läbi;2
`köstre `kätte;2
üles ei tule;2
omast kääst;2
kige noorembe;2
`rääksid `vällä;2
tulivad keik söömast tagasi;2
puruks lähäb;2
`riidu minema;2
panõ `ette;2
tömmedi seasi `välja;2
kõige ullemp;2
panime `jälle uuwesti vett `pääle;2
`ilmast `ilma;2
läheb ära;2
tee pöhi `valmis;2
`püstis `sinna `otsa;2
`ärkkavad ülesse;2
pää juus'k' verd;2
`pandud vel (.) selle tiuu+mele `kaasa;2
*akkan *kinni;2
paned `selga;2
ühü `aasta sai `aega `teenida;2
tegin kardulid `piale;2
püstetti nende ristidest läbi;2
`juoksis siis=e (.) kõik=e seda+`müöda `kuhja `alla;2
künd selle koaa üless;2
rigist*rierime ära;2
`väl'la lõhuttud;2
`võt'sin ülesse;2
üless tösta;2
pidand *plaani;2
`aigest piäst;2
sidusid ümmert `kinni;2
`võt'sin ta kin'ni;2
kuus' ja puul';2
koppikkatte peal;2
`aet'ti `vankker `piale;2
sel'ja peal;2
käde `suadi;2
kattese+gümment ja neli;2
varjul oeda;2
*nel'ja+deist *aastane;2
järele saanud;2
`välla ei tule;2
`vällä (.) `vällä läin;2
et suvvel `järgi vaat's;2
valgustud ära;2
panen tähele;2
lohisesid `järge;2
ära arudama;2
neli viis+kend *aastat;2
laijali `laottada;2
`olli `anttu iks naha=pääle;2
kõgõ vanõmb;2
löid `pääle;2
söön ära;2
en *tunne;2
`puistasim `väl'la;2
kirikkus käik;2
*jättama maha;2
`üppasime `püs'ti;2
`saime önned keik käde;2
*muusikka=*kuoris;2
miss `õiguss ütteldä;2
kiidedaks `peale;2
pannakse töömes `sisse;2
tuli roppul `kombel `välja;2
köib pial;2
tsuvva kabla;2
tuli käde;2
`pantti soolase vee `sisse ligusse;2
`uurs'in järele;2
kaks ja puol;2
mull=onn vahittud;2
`aetti `kinni;2
pane käest maha;2
kujutta `ette;2
panni=piale;2
ikke sii `sisse lööb nõnna=ta lööb=ja;2
jähi kaa `sönna `sisse;2
*keige esimesed;2
`likku `panna;2
a=i tule `miile;2
*keige esimese;2
panid ännast `kamppa;2
ära `eksind;2
ülesse `panna;2
ostõt't'i `kokku;2
panin vil'ja `piale;2
maha `lasma;2
`ärkkas ülese;2
*seitse+*gümme+*seitse *aastane;2
`väl'la=õppettud;2
`väl'ja läks;2
kirikkust kuuluttedi maha;2
üle jääb;2
võttad jalust `kin'ni;2
tuu tsus's'et ala;2
`kraaside vahel;2
kas=tast veel `asja sai;2
ei ole;2
saema aru;2
`laske nad kuradid maha;2
näävad `vaeva;2
`aet'ti (...) vili `sisse;2
`peksa eij=ole saand;2
laottatti kohe laijali;2
kohut `mõistaq;2
aset `võt'tis;2
`vastu tuli;2
räägin `enne (--) ülesse;2
müristamese ju- jumal;2
rinna=eest;2
mull onn *mieles;2
kukkud maha;2
mädänes ära;2
kahe=kolme+kümne püssist;2
ärr jürät;2
`jõulu+pühade `aega;2
katte=`aastane;2
`kül'ge paned;2
`lahti tegin;2
`eiste=`bääl'ine;2
nõu pidäme;2
rahul `olla;2
`ukka mõessettama;2
tuleb `vastu;2
tõmmanu tal ütte `luhkame `vastu pääd;2
aru `toomas;2
tuu ol'l' ka tuud `hal'l'i `sõitnuq;2
`kül'ge `siuttud;2
panime kaks ehk kolm `võrkku `sisse;2
kuus *seitse+sada;2
*võtsin *käppast *kinni;2
vana `kõrva;2
Pääs+küla pool;2
kõege ullem;2
tulid kallale;2
`lahkus ära;2
`andas okkile `vitstega `pihta;2
läbi käis;2
`lasti `viimaks=jälle pulgad läb;2
selle=nimeline;2
mehele läksi;2
vakka=`viis'i;2
taga aeand;2
`aet'ti ( kahe õtsa ) (--) adraga `karttul'id `lahti;2
said Tanav+otsa inimest jälle siis `kätte;2
võttab (.) `kaas'i `sisse;2
kuri silm=on üle köind;2
`kohto all;2
kinga siest;2
sai `nalja;2
`ulkkus `ringi;2
`akka `jälle teise oomikku `pääle;2
eij ole paratta;2
on ära poond ennast;2
üles=`tõustud;2
läks siis kõik (.) jälle `väl'la;2
kihuttab `väl'ja;2
leheb `katki;2
pan'nime õle=sidemettega `kin'ni;2
võip rahul olla;2
Oole nimelene;2
kogu panema;2
mina=n õle näht;2
läksin käemale;2
selittas ära;2
paneme siit `sisse;2
tegäd maha;2
ei jätta `jonni;2
lähän nüüt+sama *juure;2
`vällä joosta;2
`enne `jõulut;2
*tüöttasin ära;2
`sisse aeama;2
`alla `viskama;2
`las'sis tema maha;2
`kargas üles;2
lasi maha;2
möda redelid;2
`vitsade `peale;2
`kaasa `võettud;2
kual=`aiga;2
üles aeda;2
ära kueut;2
kua mano;2
edesi läind;2
`siutti `sinna `kin'ni;2
`vasta akkatta;2
tul'lid liost `väl'la;2
`asja sai;2
`võttis `kätte;2
ol'igi kõik naa piäs;2
isa soand kääst `lahti;2
`pandud tiuu+mele `kaasa;2
pannakse koer järel;2
kaltsu+me käest;2
`tikkund leeri+`tuppa `sisse;2
aedi sind e juba üles;2
oma aeg;2
lõeegatti `väl'ja;2
kehikku alt;2
meije=pool;2
suppi+kausi `kõrvas;2
pannud keik oma tokkumendid maha;2
oda *vasta;2
`akkas se `ketrus `peale;2
`kinni `pandud;2
`seisis lapse+`bõlves see kauwa `meeles;2
`väl'la tulid;2
`tet't'i üless;2
piäle tulla;2
lähentki *pohja;2
*võtsime ärä;2
`peale visattud;2
ülessi kasvattada;2
`ümbre `opma;2
ülese `tõustud;2
hää külhh;2
`löödi `tantsu;2
edes'i tagas'i jahh;2
paned vikkatti `otsa;2
toovad ju niisukseid `riideid `väl'la;2
looma=pääle;2
kannattas'ima `väl'ja;2
kord ja kohos;2
lüü maha;2
möda perset;2
tuln uksest `sisse;2
`alla jäänd;2
`pan'tti üless;2
`makstakse `väl´la;2
kahõssa *aastanõ;2
`tuud'i `väl'la;2
maha löi- `löödud;2
läkst paeludel `kohtadel pulmad `kokku;2
`sisse `anma;2
kolme+`dõisku *aastane;2
`seisis mul `kangeste `meeles;2
läbi teha;2
lähväd `ukka;2
*mendi vedäma;2
`oidis sealt eest siis seda+visi trammil `kin'ni;2
`ärkkasin ülesse;2
ära ligus;2
tule ligi;2
pooleks peab `löhkuma;2
`tõs'sin teda siis=ee sialt tümast ülesse;2
`akkas peale;2
`töusend `öösse üles;2
tul'id alles `väl'la;2
`pandi veel `sönna `pääle;2
nii ja naa;2
`lüüd'i `väl'lä;2
mõesa `juurde;2
i lase maa;2
*pohja ei lähä;2
`panda tähelegid;2
sõrme jämedune;2
üläl `jõstuss;2
saand viil vahest ( kaa ) sellega läbi;2
`piäme sinno nakkama kumardamma;2
läks `piale;2
ära suadettud;2
`sisse kujuttud;2
ilma ei jää;2
`vasta ilusass meid `võtma;2
`ette `aettud;2
saab säält aru;2
